related_person_name,decayed_amount_sold,decayed_amount_percentile,gp_degree_norm,gp_pagerank_norm,investor_intent_score
joshuathrivepartnersixgrowthgpllc,1041.6556633912248,0.2578288100208768,0.0,0.15162279724829075,0.14499333410055204
joshuathrivepartnersvigpllc,6609673.937675443,0.9091858037578288,0.0,0.3127412855176668,0.4008901050188696
joshuathrivepartnersviigpllc,1545493.8741519141,0.8173277661795407,0.0,0.2836988461975045,0.3584946077358987
joshuathrivepartnersviiigpllc,43544.75986465027,0.41823242867084204,0.14893706185882832,0.3314709041805889,0.2408443301524379
jpmorganinvestmentmanagementinc,1092.290651104608,0.3444676409185804,0.0,0.13872735642801629,0.17490031045704377
jsmith,4902590.251942041,0.8956158663883089,0.0,0.3067702668061836,0.39320694834616665
kennedylewismanagementlp,86088428.93945763,0.9707724425887265,0.08712259615500177,0.43472194076122334,0.4905456849443841
keremvbwminvestmentmanagementllc,13611.734815384729,0.4812108559498956,0.0,0.18912655001924095,0.2276170609595751
kerryrefractventuresgpillc,217373.01102512545,0.673277661795407,0.0,0.24449808622300476,0.3076679208797326
kerrytrainor,10970.09437278362,0.46450939457202506,0.0,0.18481488799462586,0.2226043048845345
kevinbluetorchcreditopportunitiesgpivllc,598323886.0694258,0.9968684759916493,0.0,0.4027869928081494,0.5637148226517095
kevinjosefbeliefcapitalholdingsllc,339.2488567224443,0.29123173277661796,0.0,0.11539911745161942,0.1429402865477286
kevinryan,131742.35625608836,0.6231732776617954,0.0,0.23449017588545587,0.2940340142014436
khaledkudsi,0.09887174491105039,0.007306889352818371,0.0,0.0007755810566094997,0.007933667746289964
khodadadnatanelbarookhian,882.5226387384246,0.2061586638830898,0.08712259615500177,0.20514015207259786,0.13199835898960036
kimberlyscotti,72804768.34998225,0.975991649269311,0.0,0.3606909481989458,0.45362399405171616
kolospartnersfundigpllc,106623.5727221853,0.6033402922755741,0.0,0.23026245105785034,0.2801928177558768
krishaber,2882585.948853154,0.8643006263048016,0.0,0.296156560332412,0.37956316647187915
kristerformastronardi,1597432.7888986103,0.8168058455114822,0.08712259615500177,0.35504102554342865,0.41289629023659424
kristinethompson,471.47030617111017,0.3048016701461378,0.0,0.12196024274323833,0.15497123356369982
kunalisosventuresfundigpllc,3655292.8931500246,0.8799582463465553,0.0,0.300902835669338,0.38549042307528797
kurtpranarealestatefinancellc,28.31562757801797,0.17118997912317327,0.0,0.06640403285292003,0.09897860759322934
llcautoencoderholdings,3651.7598592027716,0.4133611691022965,0.0,0.16283543809357884,0.1894195592540499
llcbzhcapitalpartners,203.8105367693111,0.2463465553235908,0.08712259615500177,0.1758874783465515,0.14685570619169064
llcequityzenadvisors,180253.28439740717,0.3839060443855188,1.0,1.0,0.43904853218789297
llcmillenniaglobalinvestors,1838.5096417353004,0.25591510090466246,0.23605965801383003,0.3389040003552916,0.19406086299281447
llcpatricofco,78.13828075057812,0.18997912317327767,0.14893706185882832,0.20518750537261501,0.13883957544218664
llcsharpalphaadvisors,1.4503781518944519,0.05323590814196242,0.0,0.016802957393462808,0.039713868866688005
llcstorycapitalmanagement,37.80543859366956,0.1826722338204593,0.0,0.0720087028003239,0.09663451160857331
llcstrausscapital,59.83027585564045,0.17588726513569936,0.08712259615500177,0.15150927346887508,0.12342090891868854
llcvineyardinfrastructure,149823.1430261501,0.5808977035490606,0.08712259615500177,0.3077419333169651,0.2866226035199466
lorienfigmentfundiigplp,157.9894769908313,0.2453027139874739,0.0,0.10019351911379037,0.12338944647737646
louismoorescfundgpiiilp,459.7696154622357,0.30167014613778703,0.0,0.12145907681023017,0.15972743722974528
lsofmanagerllc,25908.958071848912,0.3235908141962422,0.0,0.21584188565095616,0.16490011908038557
maggieturningrockpartnersgpiiillc,16314434.691360144,0.9373695198329853,0.0,0.3307983180612443,0.4435101858318432
maheshevfundiigpllc,922.8909762722135,0.32463465553235904,0.08712259615500177,0.20603353278241957,0.18226115638511864
manasivydyanath,2220051.3163604657,0.768169363256785,0.45983764417413564,0.6462938253400197,0.4587915834768744
marctuataracapitalcreditmanagementllc,3330830.721477523,0.8768267223382046,0.0,0.2990451132282198,0.3847972785587589
marcvbwminvestmentmanagementllc,34086.89553235169,0.5365344467640919,0.0,0.20747178548126993,0.2529275538517191
marinaspyridaki,1141.66828720187,0.348643006263048,0.0,0.13961018763721725,0.15664654979535098
martindolfi,14779.668234835526,0.3992693110647182,0.08712259615500177,0.2614525371503282,0.2127580082365943
mathewoptocustomgpllc,14.87685364265053,0.13517745302713988,0.08712259615500177,0.12418995868563128,0.10285459156459885
matthewblueowlcmagpllc,30308.75817233187,0.5292275574112735,0.0,0.205124059951012,0.2625878377926727
matthewgoldstein,0.17483226880828717,0.015657620041753653,0.0,0.0021114266686167033,0.01354969609998943
matthewjefferiesemployeepartnersgpllc,10609.572466553793,0.46242171189979125,0.0,0.18414711681633925,0.2215169516646756
matthewkoprowski,50.756032970960774,0.1894572025052192,0.08712259615500177,0.14825165539127164,0.12582688673694628
matthewmalone,4.823036538756405,0.09603340292275575,0.0,0.04616033359770621,0.06293303842041229
matthewrethinkeducationivgpllc,1400.204501759824,0.36116910229645094,0.0,0.14368651053524753,0.1817403961088324
matthewwealthspringcapitalllc,13.937578380481353,0.13987473903966596,0.0,0.05292913326886843,0.08226415091692567
maverickgpvicoinvestorsllc,5002.011070795643,0.4363256784968685,0.0,0.1691219517839981,0.20800814382050106
maverickrealestatepartnersllc,213.59404582048637,0.2640918580375783,0.0,0.106187310745311,0.14784972084028858
maxcadenzaaiventuresopportunitiesfundgpllc,6.921294375680288,0.10855949895615867,0.0,0.040251950958852506,0.06050566286565482
mehmetmelik,2566.03457820254,0.3977035490605428,0.0,0.15578599174260319,0.1931399372274102
michaelast,590283.0983449057,0.7536534446764092,0.0,0.26446308814627106,0.33497955953478786
michaelcatalurcapitalsolutionsgpllc,20204168.496699043,0.9446764091858038,0.0,0.33507194695624165,0.4269325785701688
michaelcatalurgpllc,8192683.713402252,0.7494780793319414,0.08712259615500177,0.39581719659149356,0.37102700365457036
michaelchou,1.9375425246825546,0.06680584551148225,0.0,0.020426911117674154,0.04818838614467527
michaeldbaassetmanagementventurefundiigpllc,1557746.4057611476,0.8183716075156576,0.0,0.28385666291204503,0.36456471226950316
michaeldbacryptofundigpllc,653.7370762148523,0.3235908141962422,0.0,0.12848062249886394,0.16279879491476917
michaelhlvventuresllc,141365.95630581965,0.5357515657620042,0.0,0.2636046027201989,0.25208700144433965
michaelmurphy,6434168.290462285,0.8522964509394573,0.08712259615500177,0.38288503069705637,0.4000424381985023
michaelpcprivatefundgpllc,35745.87728457298,0.5386221294363257,0.0,0.2084214980683603,0.2533876615907029
michaelpomonaassociatesxilp,324662022.33685464,0.9921711899791231,0.0,0.39056903147770217,0.5552682887951679
michaelpomonasecondaryassociatesxillc,324662022.33685464,0.9921711899791231,0.0,0.39056903147770217,0.5552682887951679
michaelreciprocalventuresspvgpllc,29071.699497868878,0.5177453027139874,0.08712259615500177,0.2749725118602509,0.2610415982320183
michaelsalemi,82535.95545404965,0.5887265135699373,0.0,0.2251448589196505,0.27320212806754385
michaeltrajectorycapitalfundigpllc,80445.08677543579,0.5866388308977035,0.0,0.22463205804566846,0.2633215820091478
michaelventurino,4632233.383082444,0.8893528183716075,0.0,0.30563660980236823,0.3911721905677035
michaelyieldstreetmanagementllc,141.62569619233307,0.147964509394572,0.19688408644116215,0.2540476602080939,0.13790068907440556
michelledetwiler,17437.013309547798,0.49373695198329853,0.0,0.19407584392832658,0.2330905857630647
mohamedelsayed,14804719.803168947,0.9321503131524008,0.0,0.32885766106520925,0.42113266409051264
morganrestaflarer,87.59368153067042,0.2160751565762004,0.0,0.08850656780098852,0.10879037641847626
mortimerberkowitziii,3.3543903240069333,0.08037578288100208,0.0,0.02829334868963453,0.05162713719896997
nathankline,73.91071724417807,0.20668058455114824,0.0,0.08515376304204073,0.10956772846011456
nathanlee,9.09262745169956,0.11899791231732777,0.0,0.045093400612531476,0.061101471702846945
nedapreludegrowthpartnersgpiiillc,6741551.450610616,0.9112734864300627,0.0,0.3131361101809203,0.4306519830380588
nehagovindraj,3.437251394944999,0.08298538622129437,0.0,0.04013354649404024,0.04946228015270672
neilproximityexplorationimmllc,2274221.3223208743,0.6951983298538622,0.0,0.30527179377178243,0.31995948814099073
